date,notes,state,url,
16/12/2020,,MG,https://coronavirus.saude.mg.gov.br/images/boletim/12-dezembro/16-12_Boletim_Epidemiologico_COVID-19.pdf,
15/12/2020,,MG,https://coronavirus.saude.mg.gov.br/images/boletim/12-dezembro/15.12.2020Boletim_Epidemiologico_15.12.2020_COVID-19.pdf,
14/12/2020,,MG,https://coronavirus.saude.mg.gov.br/images/boletim/12-dezembro/14-12_Boletim_Epidemiologico_COVID-19.pdf,
13/12/2020,,MG,https://coronavirus.saude.mg.gov.br/painel,
12/12/2020,,MG,https://coronavirus.saude.mg.gov.br/painel,
11/12/2020,,MG,http://coronavirus.saude.mg.gov.br/images/boletim/12-dezembro/11-12_Boletim_Epidemiologico_COVID-19.pdf,
10/12/2020,,MG,http://coronavirus.saude.mg.gov.br/images/boletim/12-dezembro/10.12.2020_Boletim_Epidemiologico_COVID-19.pdf,
09/12/2020,,MG,http://coronavirus.saude.mg.gov.br/images/boletim/12-dezembro/09.12.2020-Boletim_Epidemiologico_COVID-19.pdf,
08/12/2020,"Dados municipais coletados com base nos microdados publicados em 09/12, excluindo o próprio dia 09/12. Tal ajuste foi necessário em função da não publicação do boletim.",MG,http://coronavirus.saude.mg.gov.br/painel,
07/12/2020,"Boletim só publicou o total de casos e óbitos, por este motivo, os dados municipais foram extraídos dos microdados.",MG,http://coronavirus.saude.mg.gov.br/painel,
06/12/2020,Dados do painel, SES não publica boletim aos domingos.,MG,http://coronavirus.saude.mg.gov.br/painel
05/12/2020,Dados coletados do painel, SES não publica boletim detalhado aos sábados.,MG,http://coronavirus.saude.mg.gov.br/images/2020/12/Boletim_Epidemiologico_Vers%C3%A3o_Resumida_05.12.2020_COVID-19.pptx.pdf
05/12/2020,Dados coletados do painel, SES não publica boletim detalhado aos sábados.,MG,http://coronavirus.saude.mg.gov.br/painel
04/12/2020,,MG,http://coronavirus.saude.mg.gov.br/images/boletim/12-dezembro/04-12_Boletim_Epidemiologico_COVID-19.pdf,
03/12/2020,,MG,http://coronavirus.saude.mg.gov.br/images/boletim/12-dezembro/03.12.2020Boletim_Epidemiologico__COVID-19.pdf,
02/12/2020,,MG,http://coronavirus.saude.mg.gov.br/images/boletim/12-dezembro/02.12.2020Boletim_Epidemiologico_COVID-19.pdf,
01/12/2020,,MG,http://coronavirus.saude.mg.gov.br/images/boletim/12-dezembro/01-12_Boletim_Epidemiologico_COVID-19.pdf,
31/12/2020,,PB,https://superset.plataformatarget.com.br/superset/dashboard/55/,
30/12/2020,Dados totais coletados da Secretaria Estadual de Saúde,PB,https://docs.google.com/spreadsheets/d/17mmfgPAcVCeHW3548BlFtuurAvF3jeffRVO1NW7rVgQ/export?format=csv,
29/12/2020,,PB,https://superset.plataformatarget.com.br/superset/dashboard/55/,
28/12/2020,Dados totais coletados da Secretaria Estadual de Saúde,PB,https://docs.google.com/spreadsheets/d/17mmfgPAcVCeHW3548BlFtuurAvF3jeffRVO1NW7rVgQ/export?format=csv,
27/12/2020,,PB,https://superset.plataformatarget.com.br/superset/dashboard/55/,
26/12/2020,,PB,https://superset.plataformatarget.com.br/superset/dashboard/55/,
25/12/2020,Dados totais coletados da Secretaria Estadual de Saúde,PB,https://docs.google.com/spreadsheets/d/17mmfgPAcVCeHW3548BlFtuurAvF3jeffRVO1NW7rVgQ/export?format=csv,
24/12/2020,,PB,https://superset.plataformatarget.com.br/superset/dashboard/55/,
23/12/2020,,PB,https://superset.plataformatarget.com.br/superset/dashboard/55/,
22/12/2020,Dados totais coletados da Secretaria Estadual de Saúde,PB,https://docs.google.com/spreadsheets/d/17mmfgPAcVCeHW3548BlFtuurAvF3jeffRVO1NW7rVgQ/export?format=csv,
21/12/2020,Dados totais coletados da Secretaria Estadual de Saúde,PB,https://docs.google.com/spreadsheets/d/17mmfgPAcVCeHW3548BlFtuurAvF3jeffRVO1NW7rVgQ/export?format=csv,
20/12/2020,,PB,https://superset.plataformatarget.com.br/superset/dashboard/55/,
19/12/2020,Dados totais coletados da Secretaria Estadual de Saúde,PB,https://docs.google.com/spreadsheets/d/17mmfgPAcVCeHW3548BlFtuurAvF3jeffRVO1NW7rVgQ/export?format=csv,
18/12/2020,,PB,https://superset.plataformatarget.com.br/superset/dashboard/55/,
17/12/2020,,PB,https://superset.plataformatarget.com.br/superset/dashboard/55/,
16/12/2020,,PB,https://superset.plataformatarget.com.br/superset/dashboard/55/,
15/12/2020,,PB,https://superset.plataformatarget.com.br/superset/dashboard/55/,
14/12/2020,,PB,https://superset.plataformatarget.com.br/superset/dashboard/55/,
13/12/2020,,PB,https://superset.plataformatarget.com.br/superset/dashboard/55/,
12/12/2020,,PB,https://superset.plataformatarget.com.br/superset/dashboard/55/,
11/12/2020,Dados totais coletados da Secretaria Estadual de Saúde,PB,https://docs.google.com/spreadsheets/d/17mmfgPAcVCeHW3548BlFtuurAvF3jeffRVO1NW7rVgQ/export?format=csv,
10/12/2020,,PB,https://superset.plataformatarget.com.br/superset/dashboard/55/,
09/12/2020,,PB,https://superset.plataformatarget.com.br/superset/dashboard/55/,
08/12/2020,,PB,https://superset.plataformatarget.com.br/superset/dashboard/55/,
07/12/2020,,PB,https://superset.plataformatarget.com.br/superset/dashboard/55/,
06/12/2020,,PB,https://superset.plataformatarget.com.br/superset/dashboard/55/,
05/12/2020,,PB,https://superset.plataformatarget.com.br/superset/dashboard/55/,
04/12/2020,,PB,https://superset.plataformatarget.com.br/superset/dashboard/55/,
03/12/2020,,PB,https://superset.plataformatarget.com.br/superset/dashboard/55/,
02/12/2020,,PB,https://superset.plataformatarget.com.br/superset/dashboard/55/,
01/12/2020,,PB,https://superset.plataformatarget.com.br/superset/dashboard/55/,
31/12/2020,Total de dados do boletim do dia. Municípios atualizados com csv do IRRD - que disponibilizou os dados completos municipais.,PE,https://www.dropbox.com/s/y6atute9rvvyds0/Boletim%20Covid-19%20-%20Secretaria%20de%20Sa%C3%BAde%20de%20Pernambuco%20-%2031.12.pdf?dl=0,
31/12/2020,Total de dados do boletim do dia. Municípios atualizados com csv do IRRD - que disponibilizou os dados completos municipais.,PE,https://www.irrd.org/covid-19/,
30/12/2020,,PE,https://www.irrd.org/covid-19/#tab-pe,
29/12/2020,Total de dados do boletim do dia. Municípios atualizados com csv do IRRD - que disponibilizou os dados completos municipais.,PE,https://www.dropbox.com/s/uomtxn9tuvtw0fs/Boletim%20Covid-19%20-%20Secretaria%20de%20Sa%C3%BAde%20de%20Pernambuco%20-%2029.12.pdf?dl=0,
29/12/2020,Total de dados do boletim do dia. Municípios atualizados com csv do IRRD - que disponibilizou os dados completos municipais.,PE,https://www.irrd.org/covid-19/,
28/12/2020,,PE,https://www.irrd.org/covid-19/#tab-pe,
27/12/2020,Total de dados do boletim do dia. Municípios atualizados com csv do IRRD - que disponibilizou os dados completos municipais.,PE,https://www.dropbox.com/s/60y6du2pqnii5om/Boletim%20Covid-19%20-%20Secretaria%20de%20Sa%C3%BAde%20de%20Pernambuco%20-%2027.12.pdf?dl=0,
27/12/2020,Total de dados do boletim do dia. Municípios atualizados com csv do IRRD - que disponibilizou os dados completos municipais.,PE,https://www.irrd.org/covid-19/,
26/12/2020,,PE,https://www.irrd.org/covid-19/#tab-pe,
25/12/2020,Total de dados do boletim do dia. Municípios atualizados com csv do IRRD - que disponibilizou os dados completos municipais.,PE,https://www.dropbox.com/s/btatw8h29395hqu/Boletim%20Covid-19%20-%20Secretaria%20de%20Sa%C3%BAde%20de%20Pernambuco%20-%2025.12.pdf?dl=0,
25/12/2020,Total de dados do boletim do dia. Municípios atualizados com csv do IRRD - que disponibilizou os dados completos municipais.,PE,https://www.irrd.org/covid-19/,
24/12/2020,Total de dados do boletim do dia. Municípios atualizados com csv do IRRD - que disponibilizou os dados completos municipais.,PE,https://www.dropbox.com/s/odz76ud2lle4n1g/Boletim%20Covid-19%20-%20Secretaria%20de%20Sa%C3%BAde%20de%20Pernambuco%20-%2024.12.pdf?dl=0,
24/12/2020,Total de dados do boletim do dia. Municípios atualizados com csv do IRRD - que disponibilizou os dados completos municipais.,PE,https://www.irrd.org/covid-19/,
23/12/2020,,PE,https://www.irrd.org/covid-19/#tab-pe,
22/12/2020,,PE,https://www.irrd.org/covid-19/#tab-pe,
21/12/2020,,PE,https://www.irrd.org/covid-19/#tab-pe,
20/12/2020,,PE,https://www.irrd.org/covid-19/#tab-pe,
19/12/2020,,PE,https://www.irrd.org/covid-19/#tab-pe,
18/12/2020,,PE,https://www.irrd.org/covid-19/#tab-pe,
17/12/2020,,PE,https://www.irrd.org/covid-19/#tab-pe,
16/12/2020,,PE,https://www.irrd.org/covid-19/#tab-pe,
15/12/2020,,PE,https://www.irrd.org/covid-19/#tab-pe,
14/12/2020,,PE,https://www.irrd.org/covid-19/#tab-pe,
13/12/2020,,PE,https://www.irrd.org/covid-19/#tab-pe,
12/12/2020,,PE,https://www.irrd.org/covid-19/#tab-pe,
11/12/2020,,PE,https://www.irrd.org/covid-19/#tab-pe,
10/12/2020,,PE,https://www.irrd.org/covid-19/#tab-pe,
09/12/2020,,PE,https://www.irrd.org/covid-19/#tab-pe,
08/12/2020,,PE,https://www.irrd.org/covid-19/#tab-pe,
07/12/2020,,PE,https://www.irrd.org/covid-19/#tab-pe,
06/12/2020,,PE,https://www.irrd.org/covid-19/#tab-pe,
05/12/2020,Total de dados do boletim do dia. Municípios atualizados com csv do IRRD - que disponibilizou os dados completos municipais.,PE,https://www.dropbox.com/s/bs4kctn7ljl341p/Boletim%20Covid-19%20-%20Secretaria%20de%20Sa%C3%BAde%20de%20Pernambuco%20-%2005.12.pdf?dl=0,
05/12/2020,Total de dados do boletim do dia. Municípios atualizados com csv do IRRD - que disponibilizou os dados completos municipais.,PE,https://www.irrd.org/covid-19/,
04/12/2020,,PE,https://www.irrd.org/covid-19/#tab-pe,
03/12/2020,,PE,https://www.irrd.org/covid-19/#tab-pe,
02/12/2020,,PE,https://www.irrd.org/covid-19/#tab-pe,
01/12/2020,,PE,https://www.irrd.org/covid-19/#tab-pe,
31/12/2020,,PI,https://datastudio.google.com/reporting/a6dc07e9-4161-4b5a-9f2a-6f9be486e8f9/page/3PzLB,
30/12/2020,,PI,https://datastudio.google.com/reporting/a6dc07e9-4161-4b5a-9f2a-6f9be486e8f9/page/3PzLB,
29/12/2020,,PI,https://datastudio.google.com/reporting/a6dc07e9-4161-4b5a-9f2a-6f9be486e8f9/page/3PzLB,
28/12/2020,,PI,https://datastudio.google.com/reporting/a6dc07e9-4161-4b5a-9f2a-6f9be486e8f9/page/3PzLB,
27/12/2020,,PI,https://datastudio.google.com/reporting/a6dc07e9-4161-4b5a-9f2a-6f9be486e8f9/page/3PzLB,
26/12/2020,,PI,http://coronavirus.pi.gov.br/,
25/12/2020,,PI,https://datastudio.google.com/reporting/a6dc07e9-4161-4b5a-9f2a-6f9be486e8f9/page/3PzLB,
24/12/2020,,PI,https://datastudio.google.com/reporting/a6dc07e9-4161-4b5a-9f2a-6f9be486e8f9/page/3PzLB,
23/12/2020,,PI,https://datastudio.google.com/reporting/a6dc07e9-4161-4b5a-9f2a-6f9be486e8f9/page/3PzLB,
22/12/2020,,PI,https://datastudio.google.com/reporting/a6dc07e9-4161-4b5a-9f2a-6f9be486e8f9/page/3PzLB,
21/12/2020,,PI,https://datastudio.google.com/reporting/a6dc07e9-4161-4b5a-9f2a-6f9be486e8f9/page/3PzLB,
20/12/2020,,PI,https://datastudio.google.com/reporting/a6dc07e9-4161-4b5a-9f2a-6f9be486e8f9/page/3PzLB,
19/12/2020,,PI,https://datastudio.google.com/reporting/a6dc07e9-4161-4b5a-9f2a-6f9be486e8f9/page/3PzLB,
18/12/2020,,PI,https://datastudio.google.com/reporting/a6dc07e9-4161-4b5a-9f2a-6f9be486e8f9/page/3PzLB,
17/12/2020,,PI,https://datastudio.google.com/reporting/a6dc07e9-4161-4b5a-9f2a-6f9be486e8f9/page/3PzLB,
16/12/2020,,PI,https://datastudio.google.com/reporting/a6dc07e9-4161-4b5a-9f2a-6f9be486e8f9/page/3PzLB,
15/12/2020,,PI,https://datastudio.google.com/reporting/a6dc07e9-4161-4b5a-9f2a-6f9be486e8f9/page/3PzLB,
14/12/2020,,PI,https://datastudio.google.com/reporting/a6dc07e9-4161-4b5a-9f2a-6f9be486e8f9/page/3PzLB,
13/12/2020,,PI,https://datastudio.google.com/reporting/a6dc07e9-4161-4b5a-9f2a-6f9be486e8f9/page/3PzLB,
12/12/2020,,PI,https://datastudio.google.com/reporting/a6dc07e9-4161-4b5a-9f2a-6f9be486e8f9/page/3PzLB,
11/12/2020,,PI,https://datastudio.google.com/reporting/a6dc07e9-4161-4b5a-9f2a-6f9be486e8f9/page/3PzLB,
10/12/2020,,PI,https://datastudio.google.com/reporting/a6dc07e9-4161-4b5a-9f2a-6f9be486e8f9/page/3PzLB,
09/12/2020,,PI,https://datastudio.google.com/reporting/a6dc07e9-4161-4b5a-9f2a-6f9be486e8f9/page/3PzLB,
08/12/2020,,PI,https://datastudio.google.com/reporting/a6dc07e9-4161-4b5a-9f2a-6f9be486e8f9/page/3PzLB,
07/12/2020,,PI,https://datastudio.google.com/reporting/a6dc07e9-4161-4b5a-9f2a-6f9be486e8f9/page/3PzLB,
06/12/2020,,PI,https://datastudio.google.com/reporting/a6dc07e9-4161-4b5a-9f2a-6f9be486e8f9/page/3PzLB,
05/12/2020,,PI,http://coronavirus.pi.gov.br/,
04/12/2020,,PI,https://datastudio.google.com/u/0/reporting/a6dc07e9-4161-4b5a-9f2a-6f9be486e8f9/page/2itOB,
03/12/2020,,PI,https://datastudio.google.com/reporting/a6dc07e9-4161-4b5a-9f2a-6f9be486e8f9/page/3PzLB,
02/12/2020,,PI,https://datastudio.google.com/reporting/a6dc07e9-4161-4b5a-9f2a-6f9be486e8f9/page/3PzLB,
01/12/2020,,PI,https://datastudio.google.com/reporting/a6dc07e9-4161-4b5a-9f2a-6f9be486e8f9/page/3PzLB,
31/12/2020,,PR,https://www.saude.pr.gov.br/sites/default/arquivos_restritos/files/documento/2020-12/informe_epidemiologico_31_12_2020.pdf,
30/12/2020,,PR,https://www.saude.pr.gov.br/sites/default/arquivos_restritos/files/documento/2020-12/informe_epidemiologico_30_12_obitos_casos_municipio.csv,
29/12/2020,,PR,https://www.saude.pr.gov.br/sites/default/arquivos_restritos/files/documento/2020-12/informe_epidemiologico_29_12_obitos_casos_municipio.csv,
28/12/2020,,PR,https://www.saude.pr.gov.br/sites/default/arquivos_restritos/files/documento/2020-12/INFORME_EPIDEMIOLOGICO_28_12_2020.pdf,
27/12/2020,,PR,https://www.saude.pr.gov.br/sites/default/arquivos_restritos/files/documento/2020-12/INFORME_EPIDEMIOLOGICO_27_12_2020.pdf,
26/12/2020,,PR,https://www.saude.pr.gov.br/sites/default/arquivos_restritos/files/documento/2020-12/INFORME_EPIDEMIOLOGICO_26_12_2020.pdf,
25/12/2020,,PR,https://www.saude.pr.gov.br/sites/default/arquivos_restritos/files/documento/2020-12/informe_epidemiologico_25_12_2020_1.pdf,
24/12/2020,,PR,https://www.saude.pr.gov.br/sites/default/arquivos_restritos/files/documento/2020-12/informe_epidemiologico_24_12_2020.pdf,
23/12/2020,,PR,https://www.saude.pr.gov.br/sites/default/arquivos_restritos/files/documento/2020-12/informe_epidemiologico_23_12_2020.pdf,
22/12/2020,,PR,https://www.saude.pr.gov.br/sites/default/arquivos_restritos/files/documento/2020-12/informe_epidemiologico_22_12_obitos_casos_municipio.csv,
21/12/2020,"PDF de verificação sem informação de importados/indefinidos (https://www.saude.pr.gov.br/sites/default/arquivos_restritos/files/documento/2020-12/informe_epidemiologico_21_12_2020_0.pdf).

Total de importados/indefinidos retirado somente dos microdados, sem validação com PDF (https://www.saude.pr.gov.br/sites/default/arquivos_restritos/files/documento/2020-12/informe_epidemiologico_20_12_geral.csv).",PR,https://www.saude.pr.gov.br/sites/default/arquivos_restritos/files/documento/2020-12/informe_epidemiologico_21_12_obitos_casos_municipio.csv,
20/12/2020,,PR,https://www.saude.pr.gov.br/sites/default/arquivos_restritos/files/documento/2020-12/informe_epidemiologico_20_12_obitos_casos_municipios.xlsx.csv,
19/12/2020,,PR,https://www.saude.pr.gov.br/sites/default/arquivos_restritos/files/documento/2020-12/informe_epidemiologico_19_12_obitos_casos_municipios.csv,
18/12/2020,,PR,https://www.saude.pr.gov.br/sites/default/arquivos_restritos/files/documento/2020-12/INFORME_EPIDEMIOLOGICO_18_12_CSV_OBITOS_CASOS_Municipio.csv,
17/12/2020,,PR,https://www.saude.pr.gov.br/sites/default/arquivos_restritos/files/documento/2020-12/informe_epidemiologico_17_11_obitos_casos_municipio.csv,
16/12/2020,,PR,https://www.saude.pr.gov.br/sites/default/arquivos_restritos/files/documento/2020-12/informe_epidemiologico_16_12_obitos_casos_municipio.csv,
15/12/2020,,PR,https://www.saude.pr.gov.br/sites/default/arquivos_restritos/files/documento/2020-12/informe_epidemiologico_15_12_obitos_casos_municipio_0.csv,
14/12/2020,,PR,https://www.saude.pr.gov.br/sites/default/arquivos_restritos/files/documento/2020-12/informe_epidemiologico_14_12_obitos_casos_municipio.csv,
13/12/2020,,PR,https://www.saude.pr.gov.br/sites/default/arquivos_restritos/files/documento/2020-12/informe_epidemiologico_13_12_2020.pdf,
12/12/2020,,PR,https://www.saude.pr.gov.br/sites/default/arquivos_restritos/files/documento/2020-12/informe_epidemiologico_12_12_obitos_casos_municipio.csv,
11/12/2020,,PR,https://www.saude.pr.gov.br/sites/default/arquivos_restritos/files/documento/2020-12/informe_epidemiologico_11_12_obitos_casos_municipios.csv,
10/12/2020,,PR,https://www.saude.pr.gov.br/sites/default/arquivos_restritos/files/documento/2020-12/informe_epidemiologico_10_12_obitos_casos_municipios.csv,
09/12/2020,,PR,https://www.saude.pr.gov.br/sites/default/arquivos_restritos/files/documento/2020-12/informe_epidemiologico_09_12_obitos_casos_municipio.csv,
08/12/2020,,PR,https://www.saude.pr.gov.br/sites/default/arquivos_restritos/files/documento/2020-12/informe_epidemiologico_08_12_2020_1.pdf,
07/12/2020,,PR,https://www.saude.pr.gov.br/sites/default/arquivos_restritos/files/documento/2020-12/INFORME_EPIDEMIOLOGICO_07_12_OBITOS_CASOS_Municipio.csv,
06/12/2020,,PR,https://www.saude.pr.gov.br/sites/default/arquivos_restritos/files/documento/2020-12/INFORME_EPIDEMIOLOGICO_06_12_2020.pdf,
05/12/2020,,PR,https://www.saude.pr.gov.br/sites/default/arquivos_restritos/files/documento/2020-12/informe_epidemiologico_05_12_obitos_casos_municipio.csv,
04/12/2020,,PR,https://www.saude.pr.gov.br/sites/default/arquivos_restritos/files/documento/2020-12/informe_epidemiologico_04_12_obitos_casos_municipio.csv,
03/12/2020,,PR,https://www.saude.pr.gov.br/sites/default/arquivos_restritos/files/documento/2020-12/informe_epidemiologico_03_11_obitos_casos_municipio.csv,
02/12/2020,,PR,https://www.saude.pr.gov.br/sites/default/arquivos_restritos/files/documento/2020-12/informe_epidemiologico_02_12_obitos_casos_municipio.csv,
01/12/2020,,PR,https://www.saude.pr.gov.br/sites/default/arquivos_restritos/files/documento/2020-12/informe_epidemiologico_01_12_obitos_casos_municipio.csv,
31/12/2020,,RR,https://saude.rr.gov.br/index.php/informacoesx/coronavirus/informacoes-coronavirus/file/1824-boletim-epidemiologico-coronavirus-334-2020,
30/12/2020,,RR,https://saude.rr.gov.br/index.php/informacoesx/coronavirus/informacoes-coronavirus/file/1821-boletim-epidemiologico-coronavirus-333-2020,
29/12/2020,,RR,https://www.saude.rr.gov.br/index.php/informacoesx/coronavirus/informacoes-coronavirus/file/1820-boletim-epidemiologico-coronavirus-332-2020,
28/12/2020,,RR,https://www.saude.rr.gov.br/index.php/informacoesx/coronavirus/informacoes-coronavirus/file/1818-boletim-epidemiologico-coronavirus-331-2020,
27/12/2020,,RR,https://www.saude.rr.gov.br/index.php/informacoesx/coronavirus/informacoes-coronavirus/file/1813-boletim-epidemiologico-coronavirus-330-2020,
26/12/2020,,RR,https://www.saude.rr.gov.br/index.php/informacoesx/coronavirus/informacoes-coronavirus/file/1812-boletim-epidemiologico-coronavirus-329-2020,
25/12/2020,,RR,https://saude.rr.gov.br/index.php/informacoesx/coronavirus/informacoes-coronavirus/file/1781-boletim-epidemiologico-coronavirus-328-2020,
24/12/2020,,RR,https://saude.rr.gov.br/index.php/informacoesx/coronavirus/informacoes-coronavirus/file/1781-boletim-epidemiologico-coronavirus-327-2020,
23/12/2020,,RR,https://saude.rr.gov.br/index.php/informacoesx/coronavirus/informacoes-coronavirus/file/1781-boletim-epidemiologico-coronavirus-326-2020,
22/12/2020,,RR,https://saude.rr.gov.br/index.php/informacoesx/coronavirus/informacoes-coronavirus/file/1781-boletim-epidemiologico-coronavirus-325-2020,
21/12/2020,,RR,https://saude.rr.gov.br/index.php/informacoesx/coronavirus/informacoes-coronavirus/file/1781-boletim-epidemiologico-coronavirus-324-2020,
20/12/2020,,RR,https://saude.rr.gov.br/index.php/informacoesx/coronavirus/informacoes-coronavirus/file/1781-boletim-epidemiologico-coronavirus-323-2020,
19/12/2020,Dados totais coletados da Secretaria Estadual de Saúde,RR,https://docs.google.com/spreadsheets/d/17mmfgPAcVCeHW3548BlFtuurAvF3jeffRVO1NW7rVgQ/export?format=csv,
18/12/2020,,RR,https://saude.rr.gov.br/index.php/informacoesx/coronavirus/informacoes-coronavirus/file/1781-boletim-epidemiologico-coronavirus-321-2020,
17/12/2020,,RR,https://saude.rr.gov.br/index.php/informacoesx/coronavirus/informacoes-coronavirus/file/1781-boletim-epidemiologico-coronavirus-320-2020,
16/12/2020,,RR,https://saude.rr.gov.br/index.php/informacoesx/coronavirus/informacoes-coronavirus/file/1781-boletim-epidemiologico-coronavirus-319-2020,
15/12/2020,,RR,https://saude.rr.gov.br/index.php/informacoesx/coronavirus/informacoes-coronavirus/file/1781-boletim-epidemiologico-coronavirus-318-2020,
14/12/2020,,RR,https://www.saude.rr.gov.br/index.php/informacoesx/coronavirus/informacoes-coronavirus/file/1780-boletim-epidemiologico-coronavirus-317-2020,
13/12/2020,,RR,https://www.saude.rr.gov.br/index.php/informacoesx/coronavirus/informacoes-coronavirus/file/1777-boletim-epidemiologico-coronavirus-316-2020,
12/12/2020,,RR,https://saude.rr.gov.br/index.php/informacoesx/coronavirus/informacoes-coronavirus/file/1751-boletim-epidemiologico-coronavirus-315-2020,
11/12/2020,,RR,https://saude.rr.gov.br/index.php/informacoesx/coronavirus/informacoes-coronavirus/file/1751-boletim-epidemiologico-coronavirus-314-2020,
10/12/2020,,RR,https://saude.rr.gov.br/index.php/informacoesx/coronavirus/informacoes-coronavirus/file/1751-boletim-epidemiologico-coronavirus-313-2020,
09/12/2020,,RR,https://saude.rr.gov.br/index.php/informacoesx/coronavirus/informacoes-coronavirus/file/1751-boletim-epidemiologico-coronavirus-312-2020,
08/12/2020,,RR,https://saude.rr.gov.br/index.php/informacoesx/coronavirus/informacoes-coronavirus/file/1751-boletim-epidemiologico-coronavirus-311-2020,
07/12/2020,,RR,https://www.saude.rr.gov.br/index.php/informacoesx/coronavirus/informacoes-coronavirus/file/1748-boletim-epidemiologico-coronavirus-310-2020,
06/12/2020,,RR,https://saude.rr.gov.br/index.php/informacoesx/coronavirus/informacoes-coronavirus/file/1745-boletim-epidemiologico-coronaviruas-308-2020,
05/12/2020,,RR,https://saude.rr.gov.br/index.php/informacoesx/coronavirus/informacoes-coronavirus/file/1745-boletim-epidemiologico-coronaviruas-308-2020,
04/12/2020,,RR,https://saude.rr.gov.br/index.php/informacoesx/coronavirus/informacoes-coronavirus/file/1745-boletim-epidemiologico-coronaviruas-307-2020,
03/12/2020,,RR,https://saude.rr.gov.br/index.php/informacoesx/coronavirus/informacoes-coronavirus/file/1716-boletim-epidemiologico-coronavirus-306-2020,
02/12/2020,,RR,https://saude.rr.gov.br/index.php/informacoesx/coronavirus/informacoes-coronavirus/file/1716-boletim-epidemiologico-coronavirus-305-2020,
01/12/2020,,RR,https://saude.rr.gov.br/index.php/informacoesx/coronavirus/informacoes-coronavirus/file/1716-boletim-epidemiologico-coronavirus-303-2020,
31/12/2020,,RO,http://www.rondonia.ro.gov.br/edicao-286-boletim-diario-sobre-coronavirus-em-rondonia/,
30/12/2020,"Hoje (30) foram registrados 20 óbitos por Covid-19 em Rondônia, sendo sete óbitos em Ariquemes, desses seis homens (41, 49, 77, 57, 61 e 64 anos) e uma mulher de 41 anos. Também foram registrados cinco óbitos em Porto Velho, sendo quatro homens  (54, 57, 66 e 69 anos) e um menino de 10 anos. E ainda o registro de óbitos de três homens  (48, 74 e 77 anos) em Ji-Paraná, um homem de 45 anos em Nova Mamoré, uma mulher de 78 anos em Vilhena, um homem de 64 anos em Ouro Preto do Oeste, um homem de 69 anos em Cacoal e um homem de 70 anos em Rolim de Moura.",RO,http://www.rondonia.ro.gov.br/edicao-285-boletim-diario-sobre-coronavirus-em-rondonia/,
29/12/2020,Dados totais coletados da Secretaria Estadual de Saúde,RO,https://docs.google.com/spreadsheets/d/17mmfgPAcVCeHW3548BlFtuurAvF3jeffRVO1NW7rVgQ/export?format=csv,
28/12/2020,"Hoje (28) foram registrados 18 óbitos por Covid-19 em Rondônia, sendo nove em Porto Velho, e desses cinco são mulheres ( 47, 57, 63, 89 e 96) e quatro homens (45, 57,66 e 68). Também foi registrado o óbito de um homem de 79 anos em Ariquemes, um homem de 75 anos em Alvorada do Oeste, um homem de 83 anos em Candeias do Jamari, um homem de 53 anos em Governador Jorge Teixeira, um homem de 80 anos em Alta Alegre do Parecis, uma mulher de 70 anos em Vilhena, uma mulher de 75 anos em Colorado do Oeste, uma mulher de 18 anos em São Miguel do Guaporé e uma mulher de 74 anos em Campo Novo de Rondônia.",RO,http://www.rondonia.ro.gov.br/edicao-283-boletim-diario-sobre-coronavirus-em-rondonia/,
27/12/2020,Dados totais coletados da Secretaria Estadual de Saúde,RO,https://docs.google.com/spreadsheets/d/17mmfgPAcVCeHW3548BlFtuurAvF3jeffRVO1NW7rVgQ/export?format=csv,
26/12/2020,"Hoje (26) foram registrados nove óbitos por Covid-19 em Rondônia, quatro em Porto Velho, sendo uma mulher de 63 anos e três homens (62, 63 e 83 anos), dois em Jaru, sendo um homem de 65 anos e uma mulher de 44 anos de idade, dois em Vilhena, sendo um homem de 34 anos e uma mulher de 81 e um homem de 82 anos do município de Alta Floresta.
Após investigação epidemiológica foi constatado um caso a menos, considerando a edição anterior no município de Nova Brasilândia D’Oeste, em decorrência de ajuste no banco de dados, visando excluir duplicidades de notificações.",RO,http://www.rondonia.ro.gov.br/edicao-281-boletim-diario-sobre-coronavirus-em-rondonia/,
25/12/2020,"Hoje (25) foram registrados dois óbitos por Covid-19 em Rondônia, sendo uma mulher de 50 anos do município de Nova União e um homem de 81 anos de Ariquemes.
Após investigação epidemiológica foram constatados casos a menos, considerando a edição anterior no município de Guajará-Mirim, em decorrência de ajuste no banco de dados, visando excluir duplicidades de notificações.",RO,http://www.rondonia.ro.gov.br/edicao-280-boletim-diario-sobre-coronavirus-em-rondonia/,
24/12/2020,,RO,http://www.rondonia.ro.gov.br/edicao-279-boletim-diario-sobre-coronavirus-em-rondonia/,
23/12/2020,,RO,http://www.rondonia.ro.gov.br/edicao-278-boletim-diario-sobre-coronavirus-em-rondonia/,
22/12/2020,,RO,http://www.rondonia.ro.gov.br/edicao-277-boletim-diario-sobre-coronavirus-em-rondonia/,
